PRO237,Pastaza,Activo
PRO238,Pichincha,Inactivo
PRO239,Galapagos,Inactivo
PRO240,Cotopaxi,Inactivo
PRO241,Orellana,Activo
PRO242,Napo,Inactivo
PRO243,SantoDomingo,Inactivo
PRO244,Esmeraldas,Activo
PRO245,SantoDomingo,Inactivo
PRO246,SantaElena,Inactivo
PRO247,Chimborazo,Activo
PRO248,Pastaza,Inactivo
PRO249,SantaElena,Inactivo
PRO250,Sucumbios,Inactivo
PRO251,Pichincha,Inactivo
PRO252,Orellana,Inactivo
PRO253,Tungurahua,Inactivo
PRO254,Morona,Inactivo
PRO255,Zamora,Inactivo
PRO256,Bolivar,Activo
PRO257,Cañar,Activo
PRO258,Loja,Inactivo
PRO259,Guayas,Activo
PRO260,Bolivar,Activo
PRO261,Cañar,Activo
PRO262,Azuay,Inactivo
PRO263,SantaElena,Activo
PRO264,Bolivar,Activo
PRO265,Chimborazo,Inactivo
PRO266,Imbabura,Inactivo
PRO267,Orellana,Inactivo
PRO268,Sucumbios,Inactivo
PRO269,Pichincha,Activo
PRO270,Imbabura,Activo
PRO271,Carchi,Inactivo
PRO272,Manabi,Inactivo
PRO273,Azuay,Inactivo
PRO274,Morona,Activo
PRO275,Imbabura,Inactivo
PRO276,Pichincha,Activo
PRO277,Azuay,Inactivo
PRO278,SantaElena,Inactivo
PRO279,Galapagos,Inactivo
PRO280,Napo,Inactivo
PRO281,Cotopaxi,Inactivo
PRO282,Esmeraldas,Activo
PRO283,Galapagos,Inactivo
PRO284,Loja,Inactivo
PRO285,Napo,Activo
PRO286,SantaElena,Inactivo
PRO287,Esmeraldas,Inactivo
PRO288,Carchi,Inactivo
PRO289,Pichincha,Inactivo
PRO290,Chimborazo,Inactivo
PRO291,Cotopaxi,Inactivo
PRO292,Esmeraldas,Inactivo
PRO293,Esmeraldas,Inactivo
PRO294,Loja,Activo
PRO295,Carchi,Inactivo
PRO296,Imbabura,Activo
PRO297,Esmeraldas,Inactivo
PRO298,Esmeraldas,Inactivo
PRO299,Orellana,Inactivo
PRO300,Pichincha,Activo
PRO301,Los Rios,Inactivo
PRO302,Imbabura,Inactivo
PRO303,Los Rios,Activo
PRO304,SantaElena,Inactivo
PRO305,Cotopaxi,Activo
PRO306,SantaElena,Activo
PRO307,Orellana,Activo
PRO308,Galapagos,Activo
PRO309,Galapagos,Inactivo
PRO310,Azuay,Activo
PRO311,Chimborazo,Activo
PRO312,Esmeraldas,Inactivo
PRO313,Bolivar,Activo
PRO314,Loja,Activo
PRO315,Bolivar,Inactivo
PRO316,Loja,Activo
PRO317,Napo,Activo
PRO318,Los Rios,Activo
PRO319,Cañar,Activo
PRO320,Chimborazo,Activo
PRO321,Tungurahua,Activo
PRO322,Esmeraldas,Inactivo
PRO323,Napo,Activo
PRO324,Esmeraldas,Activo
PRO325,Tungurahua,Inactivo
PRO326,Loja,Inactivo
PRO327,Manabi,Activo
PRO328,Los Rios,Inactivo
PRO329,Pichincha,Inactivo
PRO330,Loja,Inactivo
PRO331,Azuay,Activo
PRO332,SantaElena,Activo
PRO333,Esmeraldas,Inactivo
PRO334,Loja,Activo
PRO335,El Oro,Inactivo
PRO336,Pastaza,Inactivo
PRO337,Loja,Inactivo
PRO338,Los Rios,Activo
PRO339,Chimborazo,Inactivo
PRO340,Zamora,Inactivo
PRO341,Manabi,Inactivo
PRO342,Napo,Inactivo
PRO343,Carchi,Inactivo
PRO344,Tungurahua,Inactivo
PRO345,Carchi,Activo
PRO346,Carchi,Activo
PRO347,Tungurahua,Activo
PRO348,SantaElena,Activo
PRO349,El Oro,Activo
PRO350,Guayas,Activo
PRO351,Imbabura,Inactivo
PRO352,Chimborazo,Inactivo
PRO353,Napo,Activo
PRO354,Esmeraldas,Activo
PRO355,Orellana,Activo
PRO356,Chimborazo,Inactivo
PRO357,Tungurahua,Inactivo
PRO358,Manabi,Inactivo
PRO359,Manabi,Activo
PRO360,Morona,Activo
PRO361,Imbabura,Inactivo
PRO362,Manabi,Activo
PRO363,SantaElena,Activo
PRO364,Bolivar,Activo
PRO365,Esmeraldas,Activo
PRO366,SantoDomingo,Inactivo
PRO367,Napo,Inactivo
PRO368,Carchi,Inactivo
PRO369,Los Rios,Activo
PRO370,Orellana,Inactivo
PRO371,Cotopaxi,Activo
PRO372,Loja,Inactivo
PRO373,Sucumbios,Activo
PRO374,Imbabura,Inactivo
PRO375,Carchi,Inactivo
PRO376,Los Rios,Activo
PRO377,Chimborazo,Inactivo
PRO378,Cotopaxi,Activo
PRO379,Zamora,Activo
PRO380,SantaElena,Inactivo
PRO381,Esmeraldas,Activo
PRO382,El Oro,Inactivo
PRO383,Pichincha,Inactivo
PRO384,Napo,Activo
PRO385,Morona,Inactivo
PRO386,Sucumbios,Inactivo
PRO387,Zamora,Activo
PRO388,Loja,Activo
PRO389,Esmeraldas,Activo
PRO390,Orellana,Inactivo
PRO391,Cañar,Inactivo
PRO392,Los Rios,Inactivo
PRO393,Imbabura,Inactivo
PRO394,Esmeraldas,Activo
PRO395,Pichincha,Activo
PRO396,Cañar,Activo
PRO397,Zamora,Inactivo
PRO398,Galapagos,Activo
PRO399,Pastaza,Inactivo
PRO400,Pastaza,Inactivo
PRO401,Pastaza,Activo
PRO402,Esmeraldas,Inactivo
PRO403,Tungurahua,Activo
PRO404,Loja,Inactivo
PRO405,Tungurahua,Activo
PRO406,Napo,Activo
PRO407,Imbabura,Activo
PRO408,Azuay,Inactivo
PRO409,Carchi,Inactivo
PRO410,Tungurahua,Activo
PRO411,Napo,Activo
PRO412,Zamora,Inactivo
PRO413,Napo,Activo
PRO414,Chimborazo,Activo
PRO415,Bolivar,Activo
PRO416,Galapagos,Activo
PRO417,Zamora,Inactivo
PRO418,Imbabura,Activo
PRO419,SantaElena,Inactivo
PRO420,Los Rios,Inactivo
PRO421,Morona,Activo
PRO422,Carchi,Activo
PRO423,Pastaza,Activo
PRO424,Pichincha,Inactivo
PRO425,Zamora,Inactivo
PRO426,Los Rios,Inactivo
PRO427,Loja,Activo
PRO428,Loja,Activo
PRO429,Chimborazo,Inactivo
PRO430,Napo,Inactivo
PRO431,Loja,Inactivo
PRO432,Zamora,Inactivo
PRO433,Cañar,Activo
PRO434,Galapagos,Activo
PRO435,El Oro,Inactivo
PRO436,Orellana,Activo
PRO437,Esmeraldas,Activo
PRO438,Esmeraldas,Inactivo
PRO439,Tungurahua,Activo
PRO440,Pichincha,Activo
PRO441,SantoDomingo,Activo
PRO442,Loja,Inactivo
PRO443,Napo,Inactivo
PRO444,Napo,Activo
PRO445,Pichincha,Inactivo
PRO446,Sucumbios,Activo
PRO447,Pastaza,Inactivo
PRO448,Loja,Activo
PRO449,Cañar,Inactivo
PRO450,Carchi,Activo
PRO451,Pichincha,Activo
PRO452,Loja,Inactivo
PRO453,Tungurahua,Activo
PRO454,Cañar,Activo
PRO455,Manabi,Inactivo
PRO456,Bolivar,Activo
PRO457,Cañar,Inactivo
PRO458,Los Rios,Inactivo
PRO459,Loja,Activo
PRO460,Pastaza,Inactivo
PRO461,Napo,Inactivo
PRO462,Carchi,Activo
PRO463,Tungurahua,Inactivo
PRO464,Loja,Inactivo
PRO465,El Oro,Activo
PRO466,Loja,Activo
PRO467,El Oro,Activo
PRO468,Esmeraldas,Activo
PRO469,Napo,Activo
PRO470,Cañar,Activo
PRO471,Orellana,Activo
PRO472,Orellana,Activo
PRO473,Sucumbios,Activo
PRO474,Loja,Activo
PRO475,Bolivar,Activo
PRO476,Loja,Inactivo
PRO477,Imbabura,Inactivo
PRO478,SantaElena,Activo
PRO479,Chimborazo,Activo
PRO480,Loja,Activo
PRO481,Carchi,Inactivo
PRO482,Pichincha,Inactivo
PRO483,Loja,Activo
PRO484,Galapagos,Activo
PRO485,Cañar,Activo
PRO486,Tungurahua,Inactivo
PRO487,Chimborazo,Activo
PRO488,Guayas,Activo
PRO489,Imbabura,Inactivo
PRO490,Loja,Activo
PRO491,Galapagos,Inactivo
PRO492,Los Rios,Activo
PRO493,Loja,Activo
PRO494,Los Rios,Inactivo
PRO495,Pichincha,Activo
PRO496,Pichincha,Activo
PRO497,Loja,Activo
PRO498,Esmeraldas,Activo
PRO499,Guayas,Inactivo
PRO500,Esmeraldas,Inactivo
PRO501,Orellana,Activo
PRO502,Bolivar,Inactivo
PRO503,Zamora,Activo
PRO504,Morona,Inactivo
PRO505,SantaElena,Activo
PRO506,SantaElena,Inactivo
PRO507,Bolivar,Inactivo
PRO508,Chimborazo,Activo
PRO509,Tungurahua,Activo
PRO510,Pichincha,Inactivo
PRO511,Bolivar,Activo
PRO512,Esmeraldas,Inactivo
PRO513,Esmeraldas,Inactivo
PRO514,Tungurahua,Inactivo
PRO515,Pichincha,Inactivo
PRO516,Bolivar,Activo
PRO517,Napo,Activo
PRO518,Bolivar,Inactivo
PRO519,Tungurahua,Activo
PRO520,Bolivar,Inactivo
PRO521,Esmeraldas,Inactivo
PRO522,Loja,Inactivo
PRO523,Zamora,Inactivo
PRO524,Zamora,Inactivo
PRO525,Morona,Inactivo
PRO526,Chimborazo,Activo
PRO527,Loja,Activo
PRO528,Los Rios,Activo
PRO529,Galapagos,Activo
PRO530,Cañar,Inactivo
PRO531,Loja,Inactivo
PRO532,Orellana,Inactivo
PRO533,Zamora,Inactivo
PRO534,Cañar,Inactivo
PRO535,Tungurahua,Inactivo
PRO536,Carchi,Activo
PRO537,Esmeraldas,Activo
PRO538,SantoDomingo,Activo
PRO539,Pichincha,Activo
PRO540,Manabi,Inactivo
PRO541,Imbabura,Activo
PRO542,Cañar,Activo
PRO543,Pastaza,Activo
PRO544,Orellana,Inactivo
PRO545,Imbabura,Activo
PRO546,Napo,Inactivo
PRO547,SantaElena,Inactivo
PRO548,Imbabura,Activo
PRO549,Loja,Activo
PRO550,Cotopaxi,Inactivo
PRO551,Galapagos,Activo
PRO552,Imbabura,Activo
PRO553,Morona,Inactivo
PRO554,Cañar,Inactivo
PRO555,Manabi,Inactivo
PRO556,Zamora,Inactivo
PRO557,Morona,Inactivo
PRO558,Zamora,Inactivo
PRO559,Carchi,Activo
PRO560,Zamora,Activo
PRO561,Bolivar,Inactivo
PRO562,Cañar,Activo
PRO563,Carchi,Activo
PRO564,Imbabura,Activo
PRO565,Los Rios,Inactivo
PRO566,Zamora,Inactivo
PRO567,Carchi,Activo
PRO568,SantaElena,Inactivo
PRO569,Guayas,Activo
PRO570,Cañar,Inactivo
PRO571,Imbabura,Activo
PRO572,Galapagos,Inactivo
PRO573,Esmeraldas,Activo
PRO574,Cotopaxi,Activo
PRO575,Cañar,Activo
PRO576,Bolivar,Inactivo
PRO577,Orellana,Activo
PRO578,Manabi,Activo
PRO579,Carchi,Inactivo
PRO580,Cañar,Inactivo
PRO581,Galapagos,Activo
PRO582,Cañar,Activo
PRO583,Loja,Activo
PRO584,Esmeraldas,Inactivo
PRO585,SantoDomingo,Activo
PRO586,Pichincha,Inactivo
PRO587,Guayas,Inactivo
PRO588,Chimborazo,Inactivo
PRO589,Esmeraldas,Activo
PRO590,Tungurahua,Inactivo
PRO591,Loja,Inactivo
PRO592,Manabi,Inactivo
PRO593,Cotopaxi,Inactivo
PRO594,Chimborazo,Inactivo
PRO595,Azuay,Inactivo
PRO596,Morona,Inactivo
PRO597,Napo,Activo
PRO598,Pichincha,Inactivo
PRO599,Cañar,Inactivo
PRO600,SantaElena,Activo
PRO601,Loja,Activo
PRO602,Cotopaxi,Inactivo
PRO603,Los Rios,Inactivo
PRO604,Bolivar,Activo
PRO605,SantoDomingo,Inactivo
PRO606,Pastaza,Activo
PRO607,Napo,Inactivo
PRO608,Los Rios,Inactivo
PRO609,Zamora,Activo
PRO610,Orellana,Inactivo
PRO611,Bolivar,Inactivo
PRO612,SantaElena,Activo
PRO613,Manabi,Inactivo
PRO614,Manabi,Inactivo
PRO615,SantaElena,Activo
PRO616,Galapagos,Activo
PRO617,Orellana,Inactivo
PRO618,Morona,Inactivo
PRO619,Loja,Inactivo
PRO620,SantaElena,Inactivo
PRO621,Esmeraldas,Activo
PRO622,Bolivar,Inactivo
PRO623,Pichincha,Inactivo
PRO624,Cotopaxi,Inactivo
PRO625,SantoDomingo,Activo
PRO626,SantaElena,Activo
PRO627,Los Rios,Activo
PRO628,Cañar,Activo
PRO629,El Oro,Inactivo
PRO630,Manabi,Inactivo
PRO631,Imbabura,Inactivo
PRO632,Cañar,Activo
PRO633,Bolivar,Inactivo
PRO634,Napo,Activo
PRO635,Cañar,Activo
PRO636,Cañar,Inactivo
PRO637,Tungurahua,Inactivo
PRO638,SantaElena,Inactivo
PRO639,Morona,Inactivo
PRO640,Loja,Activo
PRO641,Galapagos,Activo
PRO642,SantaElena,Activo
PRO643,Esmeraldas,Activo
PRO644,Tungurahua,Inactivo
PRO645,Guayas,Inactivo
PRO646,Carchi,Activo
PRO647,Napo,Inactivo
PRO648,Cañar,Inactivo
PRO649,Chimborazo,Activo
PRO650,Bolivar,Inactivo
PRO651,Galapagos,Inactivo
PRO652,Imbabura,Activo
PRO653,Loja,Activo
PRO654,Cañar,Inactivo
PRO655,Cotopaxi,Inactivo
PRO656,SantaElena,Inactivo
PRO657,Los Rios,Inactivo
PRO658,Esmeraldas,Inactivo
PRO659,Bolivar,Inactivo
PRO660,Esmeraldas,Activo
PRO661,Loja,Activo
PRO662,El Oro,Inactivo
PRO663,Pichincha,Inactivo
PRO664,Loja,Activo
PRO665,Manabi,Activo
PRO666,Bolivar,Inactivo
PRO667,SantaElena,Inactivo
PRO668,Imbabura,Inactivo
PRO669,Loja,Inactivo
PRO670,Loja,Activo
PRO671,Morona,Activo
PRO672,SantoDomingo,Activo
PRO673,Guayas,Activo
PRO674,Loja,Activo
PRO675,Loja,Inactivo
PRO676,Cañar,Activo
PRO677,SantaElena,Activo
PRO678,Guayas,Activo
PRO679,Carchi,Activo
PRO680,Pastaza,Inactivo
PRO681,SantaElena,Activo
PRO682,SantaElena,Activo
PRO683,Pichincha,Activo
PRO684,Zamora,Inactivo
PRO685,SantaElena,Activo
PRO686,Loja,Inactivo
PRO687,Imbabura,Activo
PRO688,Cañar,Inactivo
PRO689,Galapagos,Activo
PRO690,Sucumbios,Activo
PRO691,Pichincha,Activo
PRO692,Sucumbios,Inactivo
PRO693,Chimborazo,Inactivo
PRO694,Carchi,Activo
PRO695,Chimborazo,Activo
PRO696,Loja,Inactivo
PRO697,Carchi,Activo
PRO698,Carchi,Inactivo
PRO699,Cañar,Inactivo
PRO700,SantaElena,Inactivo
PRO701,Guayas,Inactivo
PRO702,Pichincha,Activo
PRO703,Napo,Inactivo
PRO704,Galapagos,Activo
PRO705,Napo,Inactivo
PRO706,Loja,Activo
PRO707,Carchi,Activo
PRO708,Napo,Activo
PRO709,Loja,Inactivo
PRO710,Manabi,Inactivo
PRO711,Imbabura,Inactivo
PRO712,Los Rios,Activo
PRO713,Cañar,Activo
PRO714,Imbabura,Activo
PRO715,Tungurahua,Inactivo
PRO716,Azuay,Inactivo
PRO717,Cañar,Inactivo
PRO718,Manabi,Inactivo
PRO719,Pastaza,Activo
PRO720,Esmeraldas,Inactivo
PRO721,Bolivar,Inactivo
PRO722,Morona,Inactivo
PRO723,Morona,Activo
PRO724,Los Rios,Inactivo
PRO725,Loja,Inactivo
PRO726,Loja,Inactivo
PRO727,El Oro,Activo
PRO728,Pichincha,Activo
PRO729,Los Rios,Activo
PRO730,Pastaza,Activo
PRO731,Cañar,Inactivo
PRO732,Cotopaxi,Activo
PRO733,SantaElena,Inactivo
PRO734,Napo,Inactivo
PRO735,Cotopaxi,Inactivo
PRO736,Esmeraldas,Activo
PRO737,Azuay,Inactivo
PRO738,Chimborazo,Activo
PRO739,Bolivar,Inactivo
PRO740,Bolivar,Inactivo
PRO741,Bolivar,Inactivo
PRO742,Loja,Inactivo
PRO743,El Oro,Inactivo
PRO744,Loja,Inactivo
PRO745,Esmeraldas,Inactivo
PRO746,Loja,Activo
PRO747,SantaElena,Inactivo
PRO748,Imbabura,Inactivo
PRO749,Loja,Inactivo
PRO750,Orellana,Activo
PRO751,Tungurahua,Inactivo
PRO752,Pichincha,Activo
PRO753,SantaElena,Activo
PRO754,Chimborazo,Activo
PRO755,Esmeraldas,Activo
PRO756,Esmeraldas,Activo
PRO757,Napo,Inactivo
PRO758,SantaElena,Inactivo
PRO759,Imbabura,Activo
PRO760,Napo,Inactivo
PRO761,Tungurahua,Activo
PRO762,Azuay,Activo
PRO763,Carchi,Inactivo
PRO764,Sucumbios,Activo
PRO765,Loja,Activo
PRO766,Imbabura,Activo
PRO767,Los Rios,Activo
PRO768,Orellana,Inactivo
PRO769,Imbabura,Activo
PRO770,Cañar,Inactivo
PRO771,Napo,Inactivo
PRO772,Carchi,Inactivo
PRO773,Sucumbios,Inactivo
PRO774,SantaElena,Activo
PRO775,Napo,Inactivo
PRO776,Loja,Inactivo
PRO777,Morona,Activo
PRO778,Esmeraldas,Activo
PRO779,SantaElena,Activo
PRO780,Carchi,Activo
PRO781,Napo,Inactivo
PRO782,Morona,Inactivo
PRO783,Morona,Inactivo
PRO784,Esmeraldas,Inactivo
PRO785,Imbabura,Activo
PRO786,Tungurahua,Inactivo
PRO787,Zamora,Inactivo
PRO788,Imbabura,Activo
PRO789,Zamora,Inactivo
PRO790,Galapagos,Activo
PRO791,Morona,Activo
PRO792,Pastaza,Activo
PRO793,Cañar,Inactivo
PRO794,Manabi,Inactivo
PRO795,Azuay,Activo
PRO796,Galapagos,Inactivo
PRO797,El Oro,Activo
PRO798,Los Rios,Inactivo
PRO799,Pastaza,Activo
PRO800,Napo,Inactivo
PRO801,Manabi,Inactivo
PRO802,Manabi,Inactivo
PRO803,Galapagos,Activo
PRO804,Los Rios,Inactivo
PRO805,Manabi,Activo
PRO806,Napo,Inactivo
PRO807,Esmeraldas,Inactivo
PRO808,Galapagos,Inactivo
PRO809,Loja,Activo
PRO810,Galapagos,Inactivo
PRO811,Carchi,Activo
PRO812,Pichincha,Activo
PRO813,Pastaza,Activo
PRO814,Carchi,Inactivo
PRO815,Imbabura,Activo
PRO816,SantaElena,Activo
PRO817,SantoDomingo,Activo
PRO818,Carchi,Activo
PRO819,Azuay,Activo
PRO820,Napo,Inactivo
PRO821,Carchi,Inactivo
PRO822,Azuay,Inactivo
PRO823,Imbabura,Activo
PRO824,Morona,Activo
PRO825,Manabi,Activo
PRO826,Zamora,Inactivo
PRO827,Napo,Inactivo
PRO828,Cotopaxi,Inactivo
PRO829,Pichincha,Activo
PRO830,Esmeraldas,Activo
PRO831,Pastaza,Inactivo
PRO832,Los Rios,Inactivo
PRO833,Esmeraldas,Activo
PRO834,Azuay,Activo
PRO835,Napo,Activo
PRO836,Galapagos,Activo
PRO837,Zamora,Inactivo
PRO838,Azuay,Activo
PRO839,Napo,Inactivo
PRO840,Galapagos,Inactivo
PRO841,Esmeraldas,Activo
PRO842,Morona,Activo
PRO843,Morona,Activo
PRO844,Galapagos,Inactivo
PRO845,Imbabura,Activo
PRO846,Loja,Inactivo
PRO847,Tungurahua,Activo
PRO848,Carchi,Activo
PRO849,Pichincha,Inactivo
PRO850,Loja,Inactivo
PRO851,SantaElena,Activo
PRO852,Esmeraldas,Inactivo
PRO853,Esmeraldas,Activo
PRO854,Pichincha,Inactivo
PRO855,Napo,Inactivo
PRO856,Azuay,Inactivo
PRO857,Cañar,Inactivo
PRO858,Loja,Activo
PRO859,Cañar,Activo
PRO860,Carchi,Inactivo
PRO861,Cotopaxi,Inactivo
PRO862,Pastaza,Activo
PRO863,Loja,Activo
PRO864,Esmeraldas,Activo
PRO865,Los Rios,Inactivo
PRO866,Morona,Inactivo
PRO867,Zamora,Inactivo
PRO868,Bolivar,Inactivo
PRO869,Guayas,Activo
PRO870,Napo,Activo
PRO871,Sucumbios,Activo
PRO872,Napo,Activo
PRO873,Zamora,Activo
PRO874,Loja,Inactivo
PRO875,Los Rios,Activo
PRO876,Los Rios,Inactivo
PRO877,Cañar,Inactivo
PRO878,SantoDomingo,Activo
PRO879,Pastaza,Activo
PRO880,Pichincha,Activo
PRO881,Esmeraldas,Activo
PRO882,Manabi,Inactivo
PRO883,Zamora,Activo
PRO884,Imbabura,Inactivo
PRO885,Sucumbios,Inactivo
PRO886,Los Rios,Activo
PRO887,Chimborazo,Activo
PRO888,Napo,Activo
PRO889,Sucumbios,Inactivo
PRO890,Cañar,Activo
PRO891,Pastaza,Activo
